Year,Planting_Dates,Harvesting_Dates,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Commodity,ACRES_PLANTED,ACRES_HARVESTED,YIELD_(BU/ACRE),soil_water,soil_carbon,soil_density,soil_type,gdd,ehdd,ecdd,average_price,year_open,year_high,year_low,year_close
2014,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,WHEAT,6700,6500,77.5,22,0.4,1560,Silt loam,1887.6,0,786,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29,WHEAT,1500,1400,75,22,0.4,1530,Silt loam,1833.2,0,1053.1,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,WHEAT,9200,8300,64.6,22,0.4,1560,Silt loam,1887.6,0,786,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,WHEAT,2300,2200,67.3,22,0.4,1550,Silt loam,1833.2,0,1053.1,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,WHEAT,900,700,68.6,22,0.6,1510,Silt loam,1837.2,0,1164.3,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45,WHEAT,1700,1600,75,22,0.4,1530,Silt loam,1598.1,0,1056.2,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,WHEAT,8800,8100,73.1,22,0.4,1540,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,WHEAT,8300,8200,63.7,22,0.4,1550,Silt loam,1474.2,0,754.9,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,WHEAT,14100,13700,66.9,22,0.4,1550,Silt loam,2044.2,0,821.5,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,WHEAT,21800,20700,65.7,22,0.4,1540,Silt loam,1988.7,0,715.4,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,WHEAT,15200,14700,64.9,23,0.4,1540,Silt loam,1474.2,0,754.9,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,WHEAT,8500,8050,76.1,23,0.4,1530,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,BOONE,7,WHEAT,3600,1550,74.2,22,1,1490,Loam,1556.3,0,1614.7,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,DE KALB,37,WHEAT,4800,1550,76.1,21,0.8,1490,Loam,842.5,0,993,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,GRUNDY,63,WHEAT,1400,1150,59.5,21,0.8,1510,Sandy clay loam,1388.7,0,1200.9,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,KANE,89,WHEAT,2200,900,70.3,21,0.8,1500,Sandy clay loam,1492.1,0,1418.7,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,WHEAT,4200,3100,71,21,1,1500,Loam,1126.5,0,1595.1,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,WILL,197,WHEAT,8400,6800,73.5,22,0.6,1520,Sandy clay loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,CARROLL,15,WHEAT,1600,1100,70.1,23,1,1460,Silt loam,1270.3,0,1015.5,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,OGLE,141,WHEAT,3800,2250,73.8,22,0.8,1480,Loam,1556.3,0,1614.7,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,WHEAT,4700,2500,73.6,23,0.8,1470,Silt loam,1270.3,0,1015.5,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,WHEAT,3700,2900,68.3,23,0.8,1490,Silt loam,1556.3,0,1614.7,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,WHEAT,18300,17800,67.1,23,0.4,1540,Silt loam,553.4,0,49.5,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,WHEAT,7700,7500,75.2,22,0.4,1500,Silt loam,1875.9,0,580.6,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,MASSAC,127,WHEAT,5800,5300,52.3,22,0.4,1510,Silt loam,1995.3,0,570.5,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,SALINE,165,WHEAT,4100,3800,58.2,22,0.4,1520,Silt loam,1875.9,0,580.6,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,WABASH,185,WHEAT,7300,7100,61,23,0.4,1550,Silt loam,1859.5,0,734.3,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,WHEAT,27700,27200,65.2,22,0.4,1540,Silt loam,1210.6,0,595.9,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,WHITE,193,WHEAT,20800,20300,58.9,23,0.4,1530,Silt loam,1785.9,0,642.6,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,3,WHEAT,3400,3200,45.3,25,0.6,1540,Silt loam,2103.3,0,444.3,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,WHEAT,35100,33000,66.7,23,0.4,1540,Silt loam,2013.7,0,768.9,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,WHEAT,18200,17600,66.4,23,0.4,1520,Silt loam,2153.1,0,682.6,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87,WHEAT,2000,1400,67.1,22,0.4,1510,Silt loam,1995.3,0,570.5,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,MONROE,133,WHEAT,31200,30300,73.7,25,0.4,1530,Silt loam,2145.4,0,802,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,PERRY,145,WHEAT,29200,28000,60.7,22,0.4,1530,Silt loam,1313.4,0,583.3,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,WHEAT,6000,5600,63.8,22,0.4,1530,Silt loam,2103.3,0,444.3,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,WHEAT,35800,34500,74.4,23,0.4,1520,Silt loam,1313.4,0,583.3,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,WHEAT,26600,26200,69.2,24,0.4,1540,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,UNION,181,WHEAT,2300,2200,54.5,23,0.4,1520,Silt loam,2153.1,0,682.6,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,WHEAT,64800,63600,70.9,23,0.4,1540,Silt loam,2013.7,0,768.9,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199,WHEAT,2400,1900,46.8,22,0.4,1520,Silt loam,553.4,0,49.5,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,WEST,30,BROWN,9,WHEAT,1500,1400,55.6,23,0.4,1510,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,WEST,30,HANCOCK,67,WHEAT,4400,2400,64.2,24,0.6,1520,Silt loam,1500.6,0,987.1,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,WEST,30,KNOX,95,WHEAT,1000,800,63.3,22,0.6,1510,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,WEST,30,SCHUYLER,169,WHEAT,1800,1600,59.4,23,0.4,1530,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,WHEAT,18400,17100,68,23,0.4,1540,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21,WHEAT,1900,1700,67.6,23,0.4,1510,Silt loam,1567.5,0,967.8,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,WHEAT,2900,2800,67.1,23,0.4,1510,Silt loam,2049.3,0,890.9,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,WHEAT,8700,7500,67.5,23,0.4,1530,Silt loam,1544.2,0,850.4,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,WHEAT,23000,22300,74.5,24,0.4,1530,Silt loam,12.3,0,108.9,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,WHEAT,9400,9000,74.3,23,0.4,1510,Silt loam,1544.2,0,850.4,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,WHEAT,2100,1900,76.3,23,0.4,1510,Silt loam,1864.8,0,939,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,WHEAT,4700,4400,68.6,23,0.4,1510,Silt loam,1785.6,0,850.4,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,WHEAT,1500,1400,75,23,0.4,1490,Silt loam,1980.2,0,1089,5.8908,5.97,7.39,4.74,5.895
2014,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171,WHEAT,1400,1300,76.9,23,0.4,1510,Silt loam,1864.8,0,939,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,WHEAT,8700,8330,86.8,22,0.4,1550,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,CLINTON,23,WHEAT,2100,2060,88.3,21,0.4,1560,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,DECATUR,31,WHEAT,4800,4550,73.8,23,0.4,1490,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,GRANT,53,WHEAT,2800,2750,84.7,22,0.6,1600,Silt loam,1352,0,920.2,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,HAMILTON,57,WHEAT,1800,1790,76,21,0.4,1580,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,HANCOCK,59,WHEAT,2200,2100,84.8,22,0.4,1570,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,HENDRICKS,63,WHEAT,3000,2850,81.8,21,0.4,1510,Silt loam,1935.8,0,1044.2,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,HOWARD,67,WHEAT,2400,2250,88.4,22,0.6,1580,Silt loam,1162,0,1145.7,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,JOHNSON,81,WHEAT,2900,2700,79.3,22,0.6,1530,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,MADISON,95,WHEAT,1200,1160,83.3,22,0.6,1590,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,MORGAN,109,WHEAT,2000,1550,77.4,21,0.4,1530,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,SHELBY,145,WHEAT,5000,4650,74,23,0.4,1540,Silt loam,2120.1,0,899.1,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,TIPTON,159,WHEAT,1800,1710,88.9,22,0.6,1580,Silt loam,1162,0,1145.7,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,WHEAT,2300,2000,92,22,0.6,1620,Silt loam,1899.1,0,1044.6,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,WHEAT,2100,1610,75.8,22,0.6,1610,Silt loam,1899.1,0,1044.6,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,WHEAT,2100,1900,78.4,23,0.4,1550,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,JAY,75,WHEAT,9300,8700,88,22,0.6,1600,Clay loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,WHEAT,5600,5400,80.4,22,0.6,1610,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,WAYNE,177,WHEAT,3200,3000,81.3,22,0.6,1570,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,WHEAT,2300,2060,85,19,0.8,1590,Loam,1659.4,0,1219.1,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,FULTON,49,WHEAT,2100,1770,72.9,21,0.6,1570,Sandy clay loam,1503.2,0,851.6,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,WHEAT,4500,4040,76,20,0.6,1590,Sandy clay loam,1452.4,0,1202.3,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,WHEAT,3100,2740,77,20,0.6,1570,Loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,WHEAT,5200,5150,86.8,22,0.4,1590,Silt loam,1468,0,1116.4,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,WABASH,169,WHEAT,5000,4890,77.1,23,0.6,1580,Sandy clay loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,ADAMS,1,WHEAT,8100,7850,81.4,22,0.6,1610,Clay loam,1764.6,0,1308.6,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,ALLEN,3,WHEAT,13900,13200,92.3,22,0.6,1610,Sandy clay loam,1764.6,0,1308.6,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,DE KALB,33,WHEAT,11000,10600,87.1,19,0.8,1610,Sandy clay loam,1210.9,0,811.3,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,WHEAT,5900,5600,83.9,23,0.6,1600,Sandy clay loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,LAGRANGE,87,WHEAT,1800,1550,69.7,18,0.8,1590,Sandy clay loam,1526.8,0,1363.2,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,NOBLE,113,WHEAT,3700,3500,81.7,19,0.8,1600,Loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,STEUBEN,151,WHEAT,5200,5050,71.7,18,0.6,1590,Loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,WELLS,179,WHEAT,6000,5900,86.4,23,0.6,1610,Sandy clay loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,WHITLEY,183,WHEAT,7400,7250,79,21,0.6,1600,Sandy clay loam,1452.4,0,1202.3,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,LA PORTE,91,WHEAT,7900,6900,73,20,0.8,1540,Sandy clay loam,1174.3,0,1290.5,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,PORTER,127,WHEAT,2300,1610,65.8,20,0.6,1540,Loam,1513.4,0,1336.3,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,WHITE,181,WHEAT,2600,2200,75.5,22,0.6,1540,Sandy clay loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,WHEAT,5600,2400,58.8,26,0.4,1500,Silt loam,2610,0,592.8,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,WHEAT,7600,5410,70.2,21,0.4,1540,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,WHEAT,1100,770,53.2,23,0.4,1490,Silt loam,2049,0,897.4,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,WHEAT,500,200,49.5,22,0.4,1500,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,WHEAT,5700,1700,56.6,24,0.6,1500,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,CLARK,19,WHEAT,5500,4920,68.9,23,0.4,1500,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,WHEAT,2600,1880,64.4,24,0.4,1490,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,JENNINGS,79,WHEAT,2100,1950,75.9,22,0.4,1510,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,RIPLEY,137,WHEAT,3800,3100,63.2,24,0.4,1480,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,DAVIESS,27,WHEAT,5100,4460,57.2,22,0.4,1550,Loam,1632.7,0,693.2,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,DUBOIS,37,WHEAT,7700,5300,60.2,22,0.4,1530,Silt loam,2104.4,0,734.5,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,GIBSON,51,WHEAT,24400,22300,71.4,22,0.4,1540,Silt loam,2444.9,0,670.4,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,GREENE,55,WHEAT,2600,1090,58.5,22,0.4,1550,Silt loam,2049,0,897.4,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,KNOX,83,WHEAT,15400,12100,63.4,22,0.4,1550,Silt loam,1632.7,0,693.2,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,POSEY,129,WHEAT,28400,26000,72.2,23,0.4,1540,Silt loam,1849.6,0,642.6,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,SPENCER,147,WHEAT,2900,2260,60.2,22,0.4,1540,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,WARRICK,173,WHEAT,6000,4400,61.8,22,0.4,1540,Silt loam,2444.9,0,670.4,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,WHEAT,3300,2900,92.4,21,0.4,1530,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,OWEN,119,WHEAT,2000,1770,51.4,22,0.4,1520,Silt loam,2049,0,897.4,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,PARKE,121,WHEAT,2400,1200,75,21,0.4,1530,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,WHEAT,4200,2310,72.3,22,0.4,1520,Silt loam,1304,0,40.2,5.8908,5.97,7.39,4.74,5.895
2014,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,WHEAT,2700,2390,87.9,21,0.6,1540,Silt loam,1801.6,0,1175.4,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,BARTON,9,WHEAT,165100,156900,27.6,21,0.4,1570,Sandy clay loam,2176.7,0,831.2,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,DICKINSON,41,WHEAT,152900,139220,34.2,25,0.4,1570,Clay loam,2186.9,0,805.6,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,ELLIS,51,WHEAT,100500,93800,19.9,21,0.2,1540,Loam,1854,0.4,764.8,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,ELLSWORTH,53,WHEAT,88500,79600,27.3,22,0.4,1550,Loam,2404.5,0.9,811.6,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,LINCOLN,105,WHEAT,102600,94430,23.3,22,0.4,1550,Loam,2194.4,0,833.4,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,MARION,115,WHEAT,142100,137800,27.7,24,0.4,1560,Clay loam,2104.4,0,715.3,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,MCPHERSON,113,WHEAT,233800,212100,30.4,21,0.4,1570,Sandy clay loam,2404.5,0.9,811.6,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,RUSH,165,WHEAT,113100,104800,21.8,21,0.2,1560,Loam,1854,0.4,764.8,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,SALINE,169,WHEAT,139600,130350,29.6,23,0.4,1580,Loam,2404.5,0.9,811.6,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,WHEAT,17700,17600,45.6,25,0.4,1550,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,CHASE,17,WHEAT,13300,13200,44.5,25,0.6,1540,Clay loam,2203.8,0,855.2,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,DOUGLAS,45,WHEAT,5800,5740,44.8,25,0.4,1530,Silt loam,2289.9,0,850.7,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,WHEAT,12900,12800,47.4,25,0.4,1550,Silt loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,GEARY,61,WHEAT,9900,9810,45.2,26,0.6,1550,Clay loam,2186.9,0,805.6,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,JOHNSON,91,WHEAT,4600,4570,49.7,25,0.6,1540,Clay loam,2206.2,0,927.1,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,LINN,107,WHEAT,11300,11100,44.9,25,0.6,1540,Clay loam,0,0,0,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,MIAMI,121,WHEAT,9500,9470,59,25,0.6,1540,Clay loam,2206.2,0,927.1,5.8908,5.97,7.39,4.74,5.895
2014,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,MORRIS,127,WHEAT,31200,30700,34.4,26,0.6,1530,Clay loam,2186.9,0,805.6,5.8908,5.97,7.39,4.74,5.895
