Year,Planting_Dates,Harvesting_Dates,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Commodity,ACRES_PLANTED,ACRES_HARVESTED
2015,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,GEARY,61,WHEAT,"10,900","10,800"
2015,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,LINN,107,WHEAT,"8,600","7,860"
2015,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,LYON,111,WHEAT,"15,700","15,400"
2015,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,MIAMI,121,WHEAT,"8,800","8,310"
2015,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,MORRIS,127,WHEAT,"29,100","28,700"
2015,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,OSAGE,139,WHEAT,"11,400","11,300"
2015,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,WHEAT,"6,300","6,030"
2015,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,JEWELL,89,WHEAT,"123,600","117,400"
2015,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,WHEAT,"160,800","153,750"
2015,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,WHEAT,"117,100","110,400"
2015,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143,WHEAT,"93,100","91,450"
2015,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,WHEAT,"94,100","84,900"
2015,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,WHEAT,"70,900","65,340"
2015,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,SMITH,183,WHEAT,"126,700","110,000"
2015,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,WASHINGTON,201,WHEAT,"61,400","58,200"
2015,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,ATCHISON,5,WHEAT,"2,100","1,830"
2015,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,BROWN,13,WHEAT,"3,900","3,260"
2015,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,JACKSON,85,WHEAT,"6,200","6,040"
2015,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,JEFFERSON,87,WHEAT,"3,600","3,520"
2015,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,LEAVENWORTH,103,WHEAT,"3,200","3,120"
2015,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,POTTAWATOMIE,149,WHEAT,"4,800","4,620"
2015,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,CHEYENNE,23,WHEAT,"137,400","128,810"
2015,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,DECATUR,39,WHEAT,"108,900","104,300"
2015,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,NORTON,137,WHEAT,"94,700","82,560"
2015,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,RAWLINS,153,WHEAT,"153,300","142,370"
2015,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,SHERMAN,181,WHEAT,"182,400","172,500"
2015,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,THOMAS,193,WHEAT,"197,800","185,600"
2015,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,COMANCHE,33,WHEAT,"45,600","44,880"
2015,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,EDWARDS,47,WHEAT,"110,200","109,000"
2015,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,HARPER,77,WHEAT,"221,300","216,220"
2015,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79,WHEAT,"111,300","110,930"
2015,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,WHEAT,"189,800","188,330"
2015,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,WHEAT,"136,200","135,300"
2015,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,PRATT,151,WHEAT,"177,600","176,500"
2015,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,RENO,155,WHEAT,"227,900","225,200"
2015,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,WHEAT,"175,600","174,010"
2015,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,STAFFORD,185,WHEAT,"134,000","132,800"
2015,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,WHEAT,"367,300","354,770"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,ALLEN,1,WHEAT,"24,800","24,500"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,BOURBON,11,WHEAT,"6,600","6,210"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,BUTLER,15,WHEAT,"53,700","52,800"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CHAUTAUQUA,19,WHEAT,"4,200","4,110"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CHEROKEE,21,WHEAT,"58,600","58,300"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,COWLEY,35,WHEAT,"88,100","86,100"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,GREENWOOD,73,WHEAT,"8,600","8,070"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,LABETTE,99,WHEAT,"38,600","38,100"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,MONTGOMERY,125,WHEAT,"41,600","41,300"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,NEOSHO,133,WHEAT,"31,000","30,800"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,WILSON,205,WHEAT,"43,100","42,700"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,WOODSON,207,WHEAT,"16,000","16,000"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,CLARK,25,WHEAT,"77,300","73,020"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,FINNEY,55,WHEAT,"173,300","164,300"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,FORD,57,WHEAT,"185,200","181,100"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,GRANT,67,WHEAT,"100,000","76,700"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,GRAY,69,WHEAT,"143,800","141,300"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,HAMILTON,75,WHEAT,"140,300","77,760"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,MEADE,119,WHEAT,"98,200","94,500"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,MORTON,129,WHEAT,"94,200","68,600"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,SEWARD,175,WHEAT,"69,900","63,300"
2015,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,STEVENS,189,WHEAT,"86,000","74,800"
2015,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,GOVE,63,WHEAT,"113,700","101,640"
2015,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,GREELEY,71,WHEAT,"190,400","177,360"
2015,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,LANE,101,WHEAT,"108,600","95,360"
2015,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,NESS,135,WHEAT,"128,200","122,310"
2015,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,TREGO,195,WHEAT,"90,400","87,280"
2015,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,WALLACE,199,WHEAT,"105,500","100,200"
2015,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,WICHITA,203,WHEAT,"159,800","149,000"
2015,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,BOURBON,17,WHEAT,"1,700",950
2015,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,CLARK,49,WHEAT,500,90
2015,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,FAYETTE,67,WHEAT,"1,100",260
2015,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,HARRISON,97,WHEAT,700,270
2015,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,LINCOLN,137,WHEAT,"2,200",260
2015,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,MASON,161,WHEAT,"2,000",370
2015,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,SCOTT,209,WHEAT,"1,100",360
2015,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,SHELBY,211,WHEAT,"2,900","2,260"
2015,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,WASHINGTON,229,WHEAT,"3,800","2,200"
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,ADAIR,1,WHEAT,"2,800",900
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,BARREN,9,WHEAT,"5,600","1,610"
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,BRECKINRIDGE,27,WHEAT,"4,000","2,100"
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,GRAYSON,85,WHEAT,"2,300","1,610"
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,GREEN,87,WHEAT,"1,900",410
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,HARDIN,93,WHEAT,"5,500","3,200"
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,LARUE,123,WHEAT,"4,200","2,750"
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,MONROE,171,WHEAT,"3,400",560
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,WARREN,227,WHEAT,"19,000","15,000"
2015,27-Sep,10-Jul,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PULASKI,199,WHEAT,"7,700","3,000"
2015,27-Sep,10-Jul,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WAYNE,231,WHEAT,"2,400","1,570"
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,CALDWELL,33,WHEAT,"16,500","15,100"
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,CHRISTIAN,47,WHEAT,"71,200","62,800"
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,DAVIESS,59,WHEAT,"9,400","7,350"
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,LOGAN,141,WHEAT,"59,300","53,100"
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,MCLEAN,149,WHEAT,"11,000","9,700"
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,SIMPSON,213,WHEAT,"33,800","31,600"
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,TODD,219,WHEAT,"39,800","35,700"
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,UNION,225,WHEAT,"12,400","11,000"
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,WEBSTER,233,WHEAT,"2,400","2,150"
2015,27-Sep,10-Jul,KENTUCKY,21,NORTHERN,40,GALLATIN,77,WHEAT,600,340
2015,27-Sep,10-Jul,KENTUCKY,21,NORTHERN,40,OLDHAM,185,WHEAT,600,350
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,BALLARD,7,WHEAT,"16,500","14,200"
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,CALLOWAY,35,WHEAT,"20,500","18,500"
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,CARLISLE,39,WHEAT,"8,800","7,600"
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,FULTON,75,WHEAT,"10,900","9,800"
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,GRAVES,83,WHEAT,"34,600","30,200"
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,HICKMAN,105,WHEAT,"20,600","18,600"
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,MARSHALL,157,WHEAT,"6,800","5,500"
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,TRIGG,221,WHEAT,"18,500","16,400"
2015,05-Oct,20-Jul,MARYLAND,24,LOWER EASTERN SHORE,90,DORCHESTER,19,WHEAT,"31,900","26,500"
2015,05-Oct,20-Jul,MARYLAND,24,LOWER EASTERN SHORE,90,SOMERSET,39,WHEAT,"18,000","14,500"
2015,05-Oct,20-Jul,MARYLAND,24,LOWER EASTERN SHORE,90,WICOMICO,45,WHEAT,"17,600","9,500"
2015,05-Oct,20-Jul,MARYLAND,24,LOWER EASTERN SHORE,90,WORCESTER,47,WHEAT,"16,000","12,000"
2015,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,FREDERICK,21,WHEAT,"21,500","18,500"
2015,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,HARFORD,25,WHEAT,"5,800","3,600"
2015,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,HOWARD,27,WHEAT,"2,000","1,920"
2015,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,WASHINGTON,43,WHEAT,"5,300","4,900"
2015,05-Oct,20-Jul,MARYLAND,24,UPPER EASTERN SHORE,30,CAROLINE,11,WHEAT,"35,500","34,000"
2015,05-Oct,20-Jul,MARYLAND,24,UPPER EASTERN SHORE,30,KENT,29,WHEAT,"35,000","26,000"
2015,05-Oct,20-Jul,MARYLAND,24,UPPER EASTERN SHORE,30,TALBOT,41,WHEAT,"44,300","28,500"
2015,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,GRATIOT,57,WHEAT,"18,000","17,500"
2015,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,ISABELLA,73,WHEAT,"15,500","15,100"
2015,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,MECOSTA,107,WHEAT,"2,000","1,700"
2015,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,MIDLAND,111,WHEAT,"3,900","3,800"
2015,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,MONTCALM,117,WHEAT,"15,100","15,000"
2015,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,OSCEOLA,133,WHEAT,"1,500","1,500"
2015,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,ARENAC,11,WHEAT,"6,500","6,100"
2015,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,BAY,17,WHEAT,"12,500","12,300"
2015,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,HURON,63,WHEAT,"65,900","57,200"
2015,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,SAGINAW,145,WHEAT,"17,000","15,100"
2015,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,SANILAC,151,WHEAT,"38,000","35,800"
2015,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,TUSCOLA,157,WHEAT,"31,100","30,500"
2015,03-Oct,05-Aug,MICHIGAN,26,NORTHEAST,30,ALPENA,7,WHEAT,"1,800","1,750"
2015,03-Oct,05-Aug,MICHIGAN,26,NORTHEAST,30,OGEMAW,129,WHEAT,"2,600","2,600"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,BARRY,15,WHEAT,"5,500","5,200"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,CALHOUN,25,WHEAT,"5,600","5,500"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,CLINTON,37,WHEAT,"23,100","22,700"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,EATON,45,WHEAT,"14,300","13,800"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,HILLSDALE,59,WHEAT,"13,400","13,300"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,INGHAM,65,WHEAT,"13,600","13,300"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,IONIA,67,WHEAT,"13,400","13,300"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,JACKSON,75,WHEAT,"7,600","7,500"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,SHIAWASSEE,155,WHEAT,"23,500","23,000"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,GENESEE,49,WHEAT,"5,800","5,750"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,LAPEER,87,WHEAT,"8,100","8,000"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,LENAWEE,91,WHEAT,"32,000","24,300"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,LIVINGSTON,93,WHEAT,"6,200","6,000"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,MACOMB,99,WHEAT,"1,600","1,450"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,MONROE,115,WHEAT,"19,800","19,000"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,ST CLAIR,147,WHEAT,"6,500","5,950"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,WASHTENAW,161,WHEAT,"13,200","12,900"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,CASS,27,WHEAT,"2,500","1,450"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,KALAMAZOO,77,WHEAT,"3,000","2,950"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,KENT,81,WHEAT,"6,600","6,150"
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,OTTAWA,139,WHEAT,"4,100","3,950"
2015,03-Oct,05-Aug,MICHIGAN,26,WEST CENTRAL,40,MASON,105,WHEAT,"4,000","3,550"
2015,03-Oct,05-Aug,MICHIGAN,26,WEST CENTRAL,40,NEWAYGO,123,WHEAT,"2,000","1,850"
2015,26-Sep,01-Jul,MISSISSIPPI,28,EAST CENTRAL,60,LOWNDES,87,WHEAT,"1,700","1,300"
2015,26-Sep,01-Jul,MISSISSIPPI,28,EAST CENTRAL,60,MONROE,95,WHEAT,"3,300","2,400"
2015,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,HUMPHREYS,53,WHEAT,"3,000","2,400"
2015,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,ISSAQUENA,55,WHEAT,"3,500","3,100"
2015,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,LEFLORE,83,WHEAT,"2,700","2,200"
2015,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,SHARKEY,125,WHEAT,"1,700","1,400"
2015,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,SUNFLOWER,133,WHEAT,"3,200","2,500"
2015,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,WASHINGTON,151,WHEAT,"8,300","8,000"
2015,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,YAZOO,163,WHEAT,"10,300","9,800"
2015,26-Sep,01-Jul,MISSISSIPPI,28,NORTH CENTRAL,20,DE SOTO,33,WHEAT,"4,500","3,100"
2015,26-Sep,01-Jul,MISSISSIPPI,28,NORTH CENTRAL,20,PANOLA,107,WHEAT,"9,700","8,000"
2015,26-Sep,01-Jul,MISSISSIPPI,28,NORTH CENTRAL,20,TATE,137,WHEAT,"2,600","2,000"
2015,26-Sep,01-Jul,MISSISSIPPI,28,NORTHEAST,30,ITAWAMBA,57,WHEAT,"1,400","1,100"
2015,26-Sep,01-Jul,MISSISSIPPI,28,NORTHEAST,30,LEE,81,WHEAT,"1,800","1,500"
2015,26-Sep,01-Jul,MISSISSIPPI,28,NORTHEAST,30,PRENTISS,117,WHEAT,"2,300","1,800"
2015,26-Sep,01-Jul,MISSISSIPPI,28,UPPER DELTA,10,BOLIVAR,11,WHEAT,"15,700","14,100"
2015,26-Sep,01-Jul,MISSISSIPPI,28,UPPER DELTA,10,COAHOMA,27,WHEAT,"16,500","14,800"
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,BENTON,15,WHEAT,"5,000","4,100"
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,BOONE,19,WHEAT,"7,800","6,000"
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,CALLAWAY,27,WHEAT,"9,500","6,300"
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,COLE,51,WHEAT,"2,200",900
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,COOPER,53,WHEAT,"17,500","11,200"
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,MONITEAU,135,WHEAT,"6,100","2,650"
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,MORGAN,141,WHEAT,"2,500","2,300"
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,OSAGE,151,WHEAT,"2,000",600
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,PETTIS,159,WHEAT,"14,000","11,000"
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,POLK,167,WHEAT,"2,000",900
2015,24-Sep,18-Jul,MISSOURI,29,EAST,60,GASCONADE,73,WHEAT,"1,400",900
2015,24-Sep,18-Jul,MISSOURI,29,EAST,60,LINCOLN,113,WHEAT,"7,400","5,900"
2015,24-Sep,18-Jul,MISSOURI,29,EAST,60,MONTGOMERY,139,WHEAT,"12,600","9,300"
2015,24-Sep,18-Jul,MISSOURI,29,EAST,60,PERRY,157,WHEAT,"16,900","13,600"
2015,24-Sep,18-Jul,MISSOURI,29,EAST,60,ST CHARLES,183,WHEAT,"5,100","3,800"
2015,24-Sep,18-Jul,MISSOURI,29,EAST,60,ST LOUIS,189,WHEAT,700,600
2015,24-Sep,18-Jul,MISSOURI,29,EAST,60,WARREN,219,WHEAT,"1,700","1,100"
2015,24-Sep,18-Jul,MISSOURI,29,NORTH CENTRAL,20,LIVINGSTON,117,WHEAT,"6,400","4,800"
2015,24-Sep,18-Jul,MISSOURI,29,NORTHEAST,30,CLARK,45,WHEAT,"1,900",800
2015,24-Sep,18-Jul,MISSOURI,29,NORTHEAST,30,LEWIS,111,WHEAT,"2,500","2,000"
2015,24-Sep,18-Jul,MISSOURI,29,NORTHEAST,30,MARION,127,WHEAT,"4,100","2,800"
2015,24-Sep,18-Jul,MISSOURI,29,NORTHEAST,30,MONROE,137,WHEAT,"6,000","2,400"
2015,24-Sep,18-Jul,MISSOURI,29,NORTHWEST,10,CALDWELL,25,WHEAT,"4,000","3,800"
2015,24-Sep,18-Jul,MISSOURI,29,NORTHWEST,10,CLAY,47,WHEAT,"1,200",900
2015,24-Sep,18-Jul,MISSOURI,29,NORTHWEST,10,DAVIESS,61,WHEAT,"2,900","2,500"
2015,24-Sep,18-Jul,MISSOURI,29,NORTHWEST,10,PLATTE,165,WHEAT,"1,000",900
2015,24-Sep,18-Jul,MISSOURI,29,NORTHWEST,10,RAY,177,WHEAT,"2,900","2,000"
2015,24-Sep,18-Jul,MISSOURI,29,SOUTH CENTRAL,80,BOLLINGER,17,WHEAT,"5,400","2,800"
2015,24-Sep,18-Jul,MISSOURI,29,SOUTH CENTRAL,80,WAYNE,223,WHEAT,700,510
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,BUTLER,23,WHEAT,"5,100","4,100"
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,DUNKLIN,69,WHEAT,"33,400","29,600"
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,MISSISSIPPI,133,WHEAT,"53,600","48,300"
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,NEW MADRID,143,WHEAT,"18,800","16,600"
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,PEMISCOT,155,WHEAT,"31,300","28,600"
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,BARRY,9,WHEAT,"5,800","5,200"
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,BARTON,11,WHEAT,"49,800","43,700"
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,DADE,57,WHEAT,"25,700","22,900"
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,GREENE,77,WHEAT,"3,200","1,500"
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,JASPER,97,WHEAT,"40,700","34,100"
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,LAWRENCE,109,WHEAT,"11,800","9,600"
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,NEWTON,145,WHEAT,"8,200","6,500"
2015,24-Sep,18-Jul,MISSOURI,29,WEST,40,CASS,37,WHEAT,"7,100","3,000"
2015,24-Sep,18-Jul,MISSOURI,29,WEST,40,CEDAR,39,WHEAT,"3,600","3,500"
2015,24-Sep,18-Jul,MISSOURI,29,WEST,40,JACKSON,95,WHEAT,900,800
2015,24-Sep,18-Jul,MISSOURI,29,WEST,40,JOHNSON,101,WHEAT,"8,900","8,200"
2015,06-Sep,17-Aug,MONTANA,30,CENTRAL,50,BROADWATER,7,WHEAT,"11,600","11,600"
2015,06-Sep,17-Aug,MONTANA,30,CENTRAL,50,CASCADE,13,WHEAT,"114,500","108,000"
2015,06-Sep,17-Aug,MONTANA,30,CENTRAL,50,FERGUS,27,WHEAT,"134,900","133,750"
2015,06-Sep,17-Aug,MONTANA,30,CENTRAL,50,JUDITH BASIN,45,WHEAT,"55,200","53,100"
2015,06-Sep,17-Aug,MONTANA,30,CENTRAL,50,WHEATLAND,107,WHEAT,"24,300","22,800"
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,BLAINE,5,WHEAT,"69,500","62,500"
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,CHOUTEAU,15,WHEAT,"416,500","410,000"
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,GLACIER,35,WHEAT,"72,900","71,600"
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,HILL,41,WHEAT,"316,300","280,100"
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,LIBERTY,51,WHEAT,"168,600","155,600"
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,PHILLIPS,71,WHEAT,"38,400","35,300"
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,PONDERA,73,WHEAT,"96,200","95,200"
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,TETON,99,WHEAT,"108,000","107,500"
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,TOOLE,101,WHEAT,"89,100","87,100"
2015,06-Sep,17-Aug,MONTANA,30,NORTHEAST,30,DANIELS,19,WHEAT,"13,000","12,800"
2015,06-Sep,17-Aug,MONTANA,30,NORTHEAST,30,MCCONE,55,WHEAT,"37,200","36,200"
2015,06-Sep,17-Aug,MONTANA,30,NORTHEAST,30,ROOSEVELT,85,WHEAT,"29,200","28,100"
2015,06-Sep,17-Aug,MONTANA,30,NORTHEAST,30,SHERIDAN,91,WHEAT,"6,000","5,900"
